ph,temperature,tds,turbidity,is_anomaly,timestamp
7.392002031617658,23.445681263680097,112.32052267159892,1.2190072119370037,0,2025-01-01 00:01:44.000000
7.118134188475036,22.266869403705684,124.5212805259293,1.277118892972741,0,2025-01-01 00:13:40.000000
7.439508427188461,22.42432656233053,93.90221194828376,3.0833330315295253,0,2025-01-01 00:31:24.000000
7.791730939718755,22.134786916297355,122.26854852993392,3.35279555890903,0,2025-01-01 00:44:42.000000
7.114313508244544,25.89637753140569,80.12681538173196,1.5443741394875314,0,2025-01-01 01:01:16.000000
7.117069609204444,25.21492629895025,110.40019479421592,1.504200085398275,0,2025-01-01 01:16:00.000000
7.809825611541822,23.690512689719647,100.43256449907624,1.4608321783059424,0,2025-01-01 01:31:11.000000
7.535538879948364,25.13357273300688,88.26794596588289,0.8843159271435168,0,2025-01-01 01:46:47.000000
7.024790661776497,24.22744947647708,94.26562481154512,3.226923599514619,0,2025-01-01 01:58:45.000000
7.391263092597634,23.322137589276952,98.61202707930568,2.197238529645164,0,2025-01-01 02:15:32.000000
7.033681259038238,20.65414497881284,104.52423721428988,1.1808872829237091,0,2025-01-01 02:29:07.000000
6.996849589675282,22.602590628242016,99.20668476610116,2.0325907566700807,0,2025-01-01 02:43:46.000000
7.314506974869938,22.386852673943437,108.2001299299706,1.5242555435937597,0,2025-01-01 02:58:28.000000
6.433907839749361,21.0970330636716,96.01906838474726,4.957568413594067,0,2025-01-01 03:13:23.000000
6.507380086304299,20.698762634255743,101.16814881841684,1.7909142481618925,0,2025-01-01 03:29:45.000000
6.99365972554609,23.771999486870254,104.19129657772989,2.747950066983834,0,2025-01-01 03:44:24.000000
6.797434041932524,23.67109918054155,110.87215394472436,2.466154230809054,0,2025-01-01 03:58:57.000000
7.332950870857618,21.28499001549978,119.79754240274283,1.813004382293581,0,2025-01-01 04:16:52.000000
6.82062052990082,21.938723574757542,121.9532419784632,2.574936610635633,0,2025-01-01 04:31:22.000000
6.639256767597172,24.705637908126228,111.37322108121168,2.319553291353269,0,2025-01-01 04:43:26.000000
7.770971452243502,21.688979118825905,115.14992571906832,5.031847525968361,0,2025-01-01 05:01:59.000000
7.099000248256667,23.181353048670843,113.50354111835352,2.082466723111467,0,2025-01-01 05:13:47.000000
7.221384048155102,22.79678442782476,103.73921711216404,1.3474105435585484,0,2025-01-01 05:31:48.000000
6.627856517300535,23.890619210676416,121.74901112975006,4.755254021597129,0,2025-01-01 05:43:40.000000
6.975465681465178,21.75232544325909,94.52255510586828,1.4688884147807153,0,2025-01-01 05:59:13.000000
7.234720533576417,23.262119798181605,78.40233850944568,2.339913305733348,0,2025-01-01 06:15:18.000000
6.7478441723580085,23.346600991221774,92.14055746378472,1.6545760808270122,0,2025-01-01 06:30:50.000000
7.34932954460031,23.582456175490517,129.66319157326734,1.6948869829018474,0,2025-01-01 06:46:20.000000
6.968031136079227,23.294871655930496,103.78037255289476,1.3004314069759928,0,2025-01-01 07:01:53.000000
7.122820523238884,23.70641100323098,112.82790584290454,1.123958593675694,0,2025-01-01 07:15:10.000000
6.983707625300035,26.439436795691424,104.32086453076997,1.7224149521893142,0,2025-01-01 07:28:48.000000
7.930098602129981,27.078688645517936,117.09244603379744,3.181683893737945,0,2025-01-01 07:45:56.000000
7.183085552397625,22.481061906871695,109.33319207099336,0.7779109023928457,0,2025-01-01 08:00:51.000000
6.776464303826882,19.90687073083052,105.6455543842796,3.423931561022453,0,2025-01-01 08:15:13.000000
7.556274471968535,24.282621857021397,116.97579650111074,5.526938215697519,0,2025-01-01 08:28:47.000000
6.7277411031742345,23.60280494926605,99.68846857211004,3.1107332536834225,0,2025-01-01 08:46:36.000000
7.306998382816267,24.83495599098504,112.600431606257,1.079927247014013,0,2025-01-01 08:59:10.000000
6.39736521865965,24.184261618009955,105.77760285633347,3.0335566711346704,0,2025-01-01 09:15:34.000000
6.673611542159263,23.78115946590724,107.3488747890144,3.829800528658303,0,2025-01-01 09:30:57.000000
7.322759631004632,25.265333588108568,95.80469426424108,4.142733794698762,0,2025-01-01 09:46:33.000000
7.484372513786845,25.85745942683777,104.49520078367944,2.683658311874636,0,2025-01-01 10:00:00.000000
7.25670317507991,21.884992436137964,100.36333296837849,3.142498697188374,0,2025-01-01 10:14:22.000000
7.13792877978821,22.696263640126087,124.60100580747134,3.3899360940836627,0,2025-01-01 10:29:33.000000
7.107020602496534,23.86558292574906,82.05686373454324,3.0917842644748195,0,2025-01-01 10:44:25.000000
6.578288338029935,24.18107382286737,121.83233532092908,2.506121991220269,0,2025-01-01 11:00:30.000000
6.903514035039678,23.89693746498023,81.19610823055743,1.325384567285613,0,2025-01-01 11:16:23.000000
7.025993386512671,24.753267639711225,116.0017554886022,3.2972722860978085,0,2025-01-01 11:29:05.000000
7.615623375625239,25.71485887645443,95.57762863278326,1.438812284091012,0,2025-01-01 11:43:28.000000
7.336362558428343,27.05662318624712,117.35224479818112,5.167369595907877,0,2025-01-01 12:01:40.000000
6.503237937372105,25.218748575097194,105.41189589627884,1.2135220374561115,0,2025-01-01 12:13:13.000000
7.338187285919097,23.190428816240917,86.03972507082072,2.9709209813052686,0,2025-01-01 12:29:12.000000
7.054841698798154,24.089862068245804,129.75447418179772,0.4825234271392394,0,2025-01-01 12:44:48.000000
6.940694723581642,24.36213356805965,119.49492163398756,1.4737050044520243,0,2025-01-01 13:01:53.000000
7.45380228498351,25.230899415600195,114.06736036714294,1.320147080191535,0,2025-01-01 13:14:29.000000
7.640024145497514,25.146393381317655,97.86635448565004,0.2965669948980642,0,2025-01-01 13:28:28.000000
7.55316434972543,27.687142059802085,121.4186230725788,1.3690423933967075,0,2025-01-01 13:45:12.000000
6.867150899550152,23.76088652188949,89.03768795486202,2.3777705653017445,0,2025-01-01 14:01:33.000000
7.048509531353489,24.830849758965496,75.20581731312934,1.773010452213995,0,2025-01-01 14:16:06.000000
7.310527563794559,28.047529891998693,85.54410936663312,3.4449669459125976,0,2025-01-01 14:29:32.000000
7.598375301598576,23.49982674736331,94.92703500625234,0.8222487963619086,0,2025-01-01 14:44:16.000000
7.0057193635718455,24.54789833284308,96.51795320345612,2.860803436773388,0,2025-01-01 15:00:25.000000
7.12677916776651,22.694833140222663,102.00048617644154,1.2759731208771934,0,2025-01-01 15:14:10.000000
6.781829262757799,24.32773263142133,101.52376530567798,3.324190330888526,0,2025-01-01 15:31:24.000000
6.735499127914709,22.893486759006223,98.20595088115574,3.008202622939426,0,2025-01-01 15:46:08.000000
7.512266948043117,25.67759226032457,75.5368164865127,3.2035752101046104,0,2025-01-01 15:59:48.000000
7.736293063994765,24.033233465687463,110.03507889099971,1.8870538421402905,0,2025-01-01 16:14:51.000000
7.184894990714295,22.421585303135085,104.01941788973282,3.609503418213858,0,2025-01-01 16:28:47.000000
7.563246480342455,25.108089430095824,97.6135801339082,0.1076680351323902,0,2025-01-01 16:46:47.000000
